,x,y
0,13,58
1,14,82
2,17,106
3,22,130
4,30,152
5,43,172
6,60,188
7,80,200
8,101,202
9,123,199
10,142,187
11,159,171
12,172,152
13,180,132
14,184,109
15,184,86
16,183,62
17,26,42
18,38,33
19,53,30
20,68,34
21,82,40
22,111,41
23,125,35
24,140,31
25,156,33
26,168,43
27,97,59
28,98,76
29,98,93
30,98,110
31,79,116
32,88,119
33,98,122
34,108,119
35,118,116
36,46,57
37,56,51
38,67,52
39,77,62
40,66,61
41,55,60
42,119,62
43,128,53
44,139,52
45,150,58
46,140,61
47,129,62
48,62,135
49,74,132
50,89,131
51,99,133
52,109,131
53,124,132
54,137,135
55,125,154
56,110,163
57,99,164
58,88,163
59,74,153
60,65,136
61,89,138
62,99,140
63,109,138
64,134,136
65,110,152
66,99,153
67,89,151
