,x,y
0,13,61
1,14,83
2,16,105
3,19,126
4,26,146
5,38,163
6,55,175
7,74,186
8,97,189
9,119,186
10,140,176
11,159,163
12,172,146
13,179,124
14,181,101
15,184,79
16,185,57
17,32,43
18,43,38
19,55,36
20,68,35
21,80,41
22,116,43
23,129,37
24,143,33
25,157,34
26,170,39
27,98,59
28,98,73
29,98,88
30,98,103
31,83,111
32,90,115
33,98,118
34,106,115
35,114,111
36,48,63
37,55,55
38,66,54
39,75,63
40,65,65
41,55,66
42,122,62
43,130,52
44,142,52
45,153,58
46,144,63
47,132,64
48,64,138
49,77,134
50,89,132
51,98,134
52,106,132
53,118,135
54,132,138
55,119,149
56,107,153
57,98,154
58,88,153
59,77,148
60,70,139
61,89,140
62,98,141
63,106,140
64,126,140
65,106,141
66,98,142
67,89,141
