,x,y
0,4,65
1,4,88
2,6,111
3,8,134
4,15,156
5,29,173
6,49,187
7,72,198
8,97,201
9,123,199
10,147,189
11,167,175
12,180,156
13,187,134
14,190,110
15,192,87
16,191,64
17,27,41
18,38,32
19,52,28
20,67,29
21,80,35
22,116,35
23,130,30
24,146,29
25,161,34
26,172,44
27,98,57
28,98,74
29,98,91
30,98,107
31,79,115
32,88,118
33,98,121
34,108,118
35,118,115
36,43,59
37,54,54
38,64,55
39,74,63
40,63,63
41,53,62
42,122,64
43,132,56
44,142,55
45,153,61
46,143,64
47,133,64
48,54,136
49,71,130
50,87,128
51,99,130
52,111,128
53,126,130
54,142,136
55,127,151
56,111,157
57,99,158
58,86,157
59,69,151
60,59,137
61,87,135
62,99,136
63,111,135
64,136,137
65,111,149
66,99,149
67,86,148
