,x,y
0,17,52
1,19,75
2,22,97
3,26,119
4,33,140
5,45,158
6,59,173
7,78,185
8,97,188
9,116,183
10,130,168
11,143,150
12,154,131
13,162,111
14,167,89
15,172,68
16,174,45
17,29,39
18,40,33
19,53,34
20,65,38
21,77,45
22,120,43
23,130,35
24,142,30
25,154,30
26,164,36
27,98,60
28,99,78
29,100,96
30,100,115
31,83,118
32,91,121
33,100,124
34,108,121
35,116,117
36,43,57
37,53,52
38,64,53
39,75,62
40,63,63
41,52,62
42,122,61
43,131,53
44,143,52
45,152,56
46,144,61
47,133,62
48,61,132
49,77,133
50,90,132
51,99,134
52,107,131
53,118,130
54,131,129
55,119,148
56,108,157
57,98,159
58,88,158
59,75,151
60,66,135
61,90,138
62,99,138
63,107,137
64,125,133
65,107,146
66,98,148
67,89,147
