,x,y
0,18,66
1,18,87
2,19,108
3,22,129
4,31,149
5,44,167
6,60,182
7,79,196
8,99,201
9,120,197
10,139,183
11,155,167
12,168,148
13,176,127
14,179,105
15,181,84
16,181,62
17,29,43
18,40,37
19,53,36
20,66,38
21,79,42
22,117,42
23,131,36
24,144,33
25,159,35
26,170,42
27,97,59
28,97,75
29,97,90
30,96,106
31,82,114
32,89,117
33,97,120
34,106,117
35,114,114
36,45,60
37,54,54
38,66,55
39,75,64
40,64,65
41,53,65
42,123,64
43,132,55
44,144,54
45,154,60
46,145,64
47,134,65
48,59,134
49,73,131
50,87,131
51,98,132
52,109,130
53,125,130
54,141,133
55,127,156
56,111,166
57,99,167
58,87,166
59,72,156
60,65,136
61,87,138
62,98,140
63,109,138
64,135,135
65,110,154
66,99,155
67,87,154
