,x,y
0,4,53
1,6,77
2,11,99
3,15,121
4,23,142
5,37,159
6,54,173
7,74,184
8,96,188
9,118,184
10,138,173
11,155,158
12,167,140
13,173,117
14,176,94
15,180,72
16,182,48
17,25,40
18,37,32
19,50,29
20,65,31
21,78,37
22,116,37
23,130,31
24,144,30
25,157,33
26,167,41
27,99,57
28,99,73
29,100,89
30,101,106
31,84,113
32,92,115
33,100,118
34,107,116
35,114,113
36,46,57
37,55,51
38,66,52
39,74,60
40,65,62
41,54,62
42,121,60
43,130,52
44,141,51
45,150,57
46,142,62
47,131,63
48,67,137
49,80,134
50,91,133
51,99,134
52,107,132
53,117,134
54,127,138
55,117,148
56,107,151
57,98,152
58,90,151
59,79,147
60,72,138
61,91,140
62,99,140
63,107,140
64,122,139
65,106,142
66,98,142
67,90,141
