,x,y
0,21,62
1,23,83
2,26,105
3,32,125
4,40,145
5,52,163
6,66,179
7,81,194
8,100,198
9,120,195
10,143,183
11,164,169
12,183,151
13,195,130
14,201,105
15,204,79
16,206,54
17,25,41
18,36,33
19,51,33
20,66,37
21,80,43
22,109,40
23,127,33
24,145,28
25,164,29
26,180,37
27,95,60
28,94,75
29,93,90
30,92,105
31,81,113
32,87,116
33,95,119
34,103,116
35,112,114
36,42,61
37,52,54
38,65,55
39,76,65
40,64,68
41,51,67
42,124,64
43,134,53
44,149,52
45,160,59
46,150,66
47,136,66
48,67,136
49,77,130
50,89,128
51,97,130
52,107,129
53,122,131
54,139,137
55,122,154
56,107,160
57,97,161
58,87,160
59,76,154
60,73,138
61,89,137
62,97,138
63,107,137
64,132,138
65,107,148
66,97,148
67,88,147
