,x,y
0,15,70
1,14,92
2,16,114
3,20,136
4,26,158
5,37,176
6,56,190
7,76,199
8,101,201
9,128,199
10,153,190
11,176,179
12,191,160
13,199,138
14,201,115
15,202,91
16,202,68
17,28,48
18,39,38
19,54,34
20,71,36
21,86,41
22,114,37
23,129,30
24,146,28
25,163,31
26,176,41
27,98,56
28,96,70
29,95,84
30,94,99
31,79,112
32,87,115
33,96,118
34,106,114
35,116,111
36,43,67
37,52,61
38,64,60
39,77,66
40,64,67
41,53,69
42,124,62
43,135,55
44,147,55
45,158,61
46,148,64
47,136,64
48,62,139
49,74,132
50,86,128
51,96,130
52,106,127
53,121,130
54,138,137
55,122,146
56,107,149
57,96,150
58,86,150
59,74,147
60,68,139
61,86,138
62,97,138
63,106,137
64,132,138
65,107,137
66,97,138
67,86,138
