,X,Y
0,58,123
1,58,142
2,59,161
3,61,180
4,67,197
5,78,212
6,94,224
7,110,234
8,128,237
9,146,233
10,163,223
11,179,211
12,192,197
13,200,179
14,203,159
15,204,139
16,204,120
17,68,107
18,76,97
19,87,94
20,99,97
21,110,101
22,143,101
23,155,95
24,167,93
25,179,96
26,188,105
27,128,118
28,127,128
29,127,138
30,127,149
31,112,158
32,120,160
33,127,162
34,135,160
35,142,158
36,83,123
37,91,119
38,100,119
39,108,124
40,99,125
41,91,125
42,147,123
43,156,118
44,165,118
45,173,122
46,165,123
47,156,124
48,94,181
49,107,178
50,119,176
51,127,177
52,136,175
53,147,176
54,160,178
55,148,191
56,137,197
57,128,199
58,120,198
59,107,193
60,99,182
61,119,182
62,127,183
63,136,181
64,155,180
65,137,188
66,128,189
67,120,189
