,x,y
0,37,63
1,36,83
2,39,102
3,44,121
4,51,138
5,60,154
6,72,168
7,85,183
8,101,189
9,120,190
10,141,181
11,160,168
12,178,151
13,190,130
14,197,106
15,201,81
16,202,55
17,38,36
18,46,31
19,57,34
20,68,37
21,79,43
22,104,45
23,120,38
24,138,34
25,156,34
26,174,39
27,92,60
28,90,75
29,89,90
30,88,104
31,80,114
32,86,118
33,93,120
34,101,117
35,110,113
36,48,58
37,57,51
38,68,52
39,78,63
40,66,64
41,55,63
42,122,63
43,131,53
44,144,51
45,156,58
46,145,63
47,133,64
48,70,137
49,77,133
50,87,131
51,96,133
52,105,130
53,121,132
54,139,134
55,123,150
56,108,157
57,98,158
58,89,157
59,79,150
60,75,139
61,88,141
62,97,142
63,106,141
64,134,136
65,106,144
66,97,144
67,88,143
