,x,y
0,22,61
1,22,82
2,24,103
3,26,124
4,30,145
5,41,163
6,57,179
7,77,192
8,99,195
9,121,192
10,142,181
11,160,167
12,174,149
13,180,128
14,182,105
15,184,83
16,184,61
17,30,43
18,41,36
19,54,36
20,67,40
21,80,45
22,114,45
23,128,39
24,142,36
25,157,35
26,169,42
27,97,57
28,97,72
29,97,86
30,97,101
31,82,112
32,89,114
33,97,117
34,105,115
35,113,112
36,44,60
37,53,55
38,64,56
39,73,63
40,63,64
41,52,64
42,124,63
43,134,57
44,144,56
45,154,61
46,145,65
47,134,64
48,63,136
49,76,133
50,89,131
51,99,133
52,109,130
53,122,132
54,135,135
55,122,146
56,109,152
57,98,154
58,88,153
59,75,147
60,68,137
61,89,141
62,99,141
63,108,140
64,130,136
65,108,140
66,99,142
67,89,141
