,x,y
0,-5,58
1,-3,84
2,-1,108
3,1,131
4,9,152
5,24,169
6,45,182
7,68,191
8,93,195
9,117,193
10,135,183
11,150,169
12,160,153
13,166,133
14,170,112
15,175,89
16,179,66
17,20,43
18,34,32
19,53,30
20,72,34
21,89,40
22,111,41
23,128,37
24,144,35
25,160,39
26,169,51
27,101,57
28,102,70
29,103,83
30,104,97
31,85,110
32,93,112
33,102,113
34,109,112
35,116,111
36,41,57
37,52,52
38,63,52
39,72,61
40,62,63
41,50,62
42,120,64
43,129,56
44,140,56
45,149,63
46,141,66
47,129,66
48,67,143
49,79,135
50,91,131
51,100,133
52,107,131
53,116,136
54,123,145
55,115,152
56,107,154
57,99,155
58,90,154
59,78,151
60,73,143
61,91,140
62,99,141
63,107,140
64,118,144
65,107,142
66,99,143
67,91,142
