,x,y
0,5,39
1,8,64
2,13,88
3,19,111
4,28,133
5,42,152
6,58,169
7,77,183
8,97,188
9,116,184
10,133,169
11,147,152
12,159,133
13,167,112
14,173,90
15,178,66
16,180,42
17,26,35
18,40,29
19,56,30
20,71,34
21,85,40
22,112,41
23,126,34
24,141,31
25,157,31
26,170,38
27,99,57
28,99,75
29,100,92
30,101,109
31,84,115
32,91,118
33,100,121
34,107,118
35,114,114
36,45,55
37,55,50
38,66,52
39,75,61
40,64,63
41,53,61
42,120,61
43,129,52
44,140,51
45,150,56
46,142,62
47,130,63
48,66,135
49,79,135
50,90,133
51,99,135
52,106,133
53,116,134
54,127,135
55,117,147
56,107,153
57,99,154
58,90,153
59,79,148
60,71,137
61,90,141
62,99,141
63,107,140
64,123,137
65,107,141
66,99,142
67,90,141
