,x,y
0,15,60
1,16,83
2,18,105
3,22,128
4,29,150
5,41,170
6,56,187
7,75,201
8,99,203
9,122,200
10,140,186
11,155,169
12,166,149
13,172,128
14,176,106
15,179,84
16,180,61
17,28,45
18,38,33
19,55,30
20,73,33
21,89,41
22,106,41
23,122,35
24,139,32
25,156,34
26,168,46
27,99,56
28,98,73
29,98,89
30,98,106
31,80,113
32,89,117
33,98,121
34,107,117
35,117,114
36,45,59
37,54,55
38,65,55
39,75,61
40,64,62
41,54,62
42,121,62
43,132,57
44,142,57
45,151,61
46,142,64
47,132,64
48,60,135
49,74,132
50,88,131
51,99,133
52,109,132
53,123,133
54,138,136
55,124,152
56,110,160
57,98,161
58,86,159
59,73,152
60,65,137
61,87,137
62,99,138
63,109,137
64,133,138
65,110,150
66,98,151
67,87,149
