,x,y
0,7,44
1,7,70
2,11,96
3,16,120
4,25,143
5,39,162
6,57,177
7,77,189
8,98,191
9,119,187
10,138,174
11,155,158
12,168,138
13,176,115
14,180,92
15,182,67
16,183,42
17,26,40
18,38,33
19,54,32
20,70,36
21,84,43
22,115,43
23,129,36
24,144,31
25,159,31
26,170,41
27,99,59
28,99,74
29,99,88
30,98,103
31,83,113
32,91,115
33,99,116
34,106,115
35,113,113
36,44,58
37,55,52
38,67,52
39,78,61
40,66,64
41,53,64
42,120,61
43,130,52
44,142,51
45,152,57
46,143,63
47,131,63
48,70,141
49,82,137
50,93,134
51,99,136
52,105,134
53,114,137
54,127,140
55,115,150
56,106,153
57,100,154
58,93,154
59,82,150
60,75,142
61,93,140
62,99,141
63,105,140
64,122,141
65,105,140
66,99,140
67,93,140
