,x,y
0,14,48
1,15,73
2,19,97
3,24,120
4,33,141
5,46,160
6,61,177
7,78,191
8,98,194
9,119,191
10,136,177
11,151,160
12,163,140
13,171,119
14,176,97
15,181,73
16,183,49
17,25,43
18,34,31
19,49,27
20,65,28
21,81,32
22,116,34
23,132,29
24,147,27
25,163,30
26,172,42
27,99,56
28,98,71
29,98,87
30,97,103
31,84,111
32,91,114
33,98,116
34,105,114
35,112,111
36,45,58
37,55,53
38,67,53
39,76,59
40,65,62
41,54,62
42,121,60
43,130,53
44,142,52
45,151,58
46,143,62
47,131,62
48,72,141
49,79,134
50,89,132
51,98,134
52,107,132
53,116,135
54,125,141
55,117,149
56,107,153
57,98,154
58,88,153
59,79,148
60,77,141
61,89,140
62,98,141
63,107,140
64,120,142
65,107,141
66,98,141
67,89,140
