,X,Y
0,46,113
1,48,134
2,50,155
3,54,174
4,63,192
5,75,207
6,90,219
7,107,229
8,124,231
9,138,227
10,150,216
11,161,202
12,170,187
13,176,170
14,180,152
15,183,134
16,185,116
17,68,109
18,80,103
19,93,100
20,106,102
21,119,108
22,143,107
23,154,102
24,165,99
25,176,99
26,183,106
27,132,121
28,133,134
29,134,147
30,135,161
31,119,169
32,126,171
33,132,173
34,139,171
35,144,168
36,81,121
37,90,115
38,101,116
39,110,124
40,100,126
41,89,126
42,145,123
43,153,114
44,163,114
45,171,118
46,165,125
47,154,125
48,101,191
49,115,190
50,126,188
51,131,190
52,137,188
53,144,189
54,151,190
55,142,199
56,136,203
57,130,203
58,124,203
59,113,199
60,105,191
61,125,193
62,131,193
63,137,192
64,147,191
65,136,194
66,130,195
67,125,195
