,X,Y
0,53,127
1,55,146
2,58,163
3,61,180
4,68,197
5,80,210
6,95,220
7,113,226
8,132,227
9,150,223
10,164,214
11,176,203
12,184,190
13,187,175
14,189,159
15,190,144
16,191,128
17,68,108
18,76,96
19,90,92
20,105,95
21,118,100
22,142,100
23,154,94
24,167,93
25,179,97
26,184,109
27,130,119
28,131,130
29,132,139
30,133,150
31,115,162
32,123,163
33,131,165
34,139,163
35,146,161
36,83,123
37,91,117
38,101,118
39,110,124
40,101,126
41,90,126
42,147,125
43,155,118
44,165,118
45,172,123
46,165,125
47,156,125
48,104,188
49,116,183
50,125,180
51,131,182
52,137,180
53,145,183
54,154,186
55,146,191
56,138,193
57,132,194
58,126,194
59,116,192
60,108,188
61,125,186
62,131,187
63,137,186
64,151,187
65,138,186
66,131,187
67,125,187
