,X,Y
0,71,128
1,73,145
2,77,161
3,81,178
4,85,194
5,92,210
6,102,222
7,116,231
8,132,232
9,147,229
10,160,220
11,169,207
12,174,191
13,178,175
14,181,160
15,183,144
16,185,127
17,77,115
18,84,105
19,95,102
20,106,102
21,117,106
22,136,105
23,148,102
24,160,102
25,171,107
26,178,115
27,127,118
28,127,130
29,127,143
30,127,156
31,116,163
32,122,165
33,127,167
34,133,165
35,138,164
36,89,120
37,95,115
38,104,115
39,111,121
40,103,123
41,95,124
42,144,122
43,151,116
44,159,117
45,166,121
46,160,125
47,151,124
48,110,192
49,114,183
50,122,179
51,128,180
52,134,179
53,142,183
54,146,193
55,142,200
56,135,204
57,128,204
58,121,204
59,114,201
60,113,191
61,122,187
62,128,187
63,134,187
64,142,191
65,134,193
66,128,194
67,121,193
