,X,Y
0,60,111
1,61,130
2,64,148
3,68,167
4,75,183
5,86,197
6,98,210
7,111,224
8,128,228
9,146,225
10,163,215
11,177,202
12,189,186
13,195,168
14,199,149
15,202,129
16,203,108
17,67,107
18,75,99
19,88,99
20,99,103
21,111,109
22,139,110
23,152,105
24,166,100
25,179,100
26,190,109
27,125,122
28,124,138
29,124,154
30,123,169
31,109,170
32,116,174
33,125,177
34,133,173
35,141,169
36,83,121
37,91,119
38,100,119
39,109,123
40,99,125
41,90,125
42,146,124
43,155,119
44,164,119
45,173,121
46,164,125
47,155,125
48,97,180
49,108,184
50,117,185
51,126,186
52,133,184
53,144,182
54,158,178
55,146,190
56,135,196
57,127,197
58,118,196
59,108,190
60,102,182
61,117,188
62,126,189
63,134,187
64,154,181
65,135,187
66,127,189
67,118,188
