,X,Y
0,56,123
1,57,142
2,59,161
3,62,180
4,67,198
5,78,215
6,91,231
7,108,242
8,128,244
9,148,241
10,164,229
11,178,215
12,188,198
13,193,179
14,196,159
15,198,140
16,199,121
17,68,119
18,76,109
19,89,106
20,103,107
21,116,112
22,140,111
23,152,106
24,165,104
25,178,108
26,186,117
27,127,121
28,127,134
29,127,147
30,127,160
31,111,166
32,118,168
33,127,171
34,135,169
35,143,166
36,83,123
37,90,119
38,98,119
39,107,123
40,99,124
41,91,124
42,146,123
43,154,118
44,163,119
45,170,123
46,163,123
47,155,123
48,94,183
49,105,181
50,117,181
51,127,183
52,137,181
53,149,181
54,161,182
55,149,194
56,137,201
57,127,202
58,116,201
59,105,195
60,97,184
61,117,185
62,127,186
63,137,185
64,157,183
65,137,193
66,127,194
67,117,193
