,X,Y
0,49,114
1,50,136
2,52,158
3,56,180
4,63,200
5,75,218
6,90,235
7,110,247
8,132,249
9,154,244
10,171,231
11,183,214
12,193,195
13,197,176
14,198,155
15,198,136
16,198,116
17,65,113
18,74,103
19,88,100
20,103,103
21,116,107
22,141,107
23,154,102
24,167,101
25,179,103
26,186,113
27,129,118
28,130,133
29,132,147
30,133,163
31,114,167
32,122,171
33,132,174
34,139,171
35,146,167
36,83,122
37,91,118
38,99,118
39,108,122
40,99,123
41,91,123
42,147,123
43,155,118
44,164,119
45,171,122
46,164,124
47,156,124
48,95,187
49,110,187
50,122,187
51,131,189
52,140,187
53,150,186
54,161,185
55,150,196
56,140,202
57,131,204
58,122,203
59,109,199
60,99,188
61,122,191
62,131,192
63,140,190
64,157,187
65,140,194
66,130,196
67,122,195
