,x,y
0,48,66
1,47,85
2,48,104
3,54,122
4,62,140
5,72,156
6,84,173
7,95,189
8,111,194
9,133,193
10,158,185
11,181,172
12,200,154
13,212,130
14,218,104
15,220,75
16,221,49
17,42,38
18,47,32
19,56,33
20,66,36
21,75,41
22,105,35
23,123,27
24,140,21
25,160,23
26,176,29
27,91,58
28,88,73
29,86,87
30,83,102
31,78,113
32,84,117
33,91,119
34,100,115
35,108,112
36,53,61
37,59,55
38,70,54
39,80,63
40,70,65
41,59,65
42,123,59
43,133,49
44,146,48
45,158,53
46,148,58
47,135,60
48,78,139
49,80,134
50,86,131
51,92,133
52,100,130
53,117,135
54,138,138
55,120,153
56,105,160
57,96,160
58,89,159
59,83,151
60,81,141
61,87,143
62,94,143
63,102,143
64,132,139
65,102,145
66,95,145
67,88,144
