,x,y
0,15,57
1,16,79
2,19,100
3,25,121
4,35,141
5,47,158
6,61,173
7,78,184
8,96,186
9,114,183
10,130,171
11,144,156
12,155,139
13,163,119
14,167,99
15,171,79
16,172,58
17,26,38
18,39,33
19,54,34
20,68,37
21,81,43
22,118,42
23,131,35
24,144,30
25,158,31
26,168,37
27,99,60
28,100,74
29,100,88
30,100,103
31,85,112
32,92,115
33,100,117
34,107,115
35,114,112
36,41,59
37,52,54
38,64,55
39,74,64
40,62,65
41,51,65
42,122,63
43,131,53
44,144,52
45,154,57
46,146,63
47,133,64
48,65,138
49,77,134
50,90,131
51,98,134
52,106,132
53,117,134
54,129,137
55,118,150
56,106,155
57,98,156
58,88,155
59,76,150
60,70,139
61,89,139
62,98,141
63,106,140
64,123,139
65,106,143
66,98,144
67,89,143
