,X,Y
0,62,132
1,62,148
2,63,165
3,65,183
4,69,200
5,78,216
6,90,228
7,105,238
8,124,241
9,144,239
10,163,231
11,180,221
12,193,207
13,202,191
14,206,173
15,206,154
16,207,136
17,70,113
18,77,101
19,90,94
20,104,95
21,117,100
22,136,98
23,149,92
24,164,92
25,177,100
26,187,110
27,126,115
28,124,123
29,123,131
30,121,140
31,106,156
32,114,158
33,123,159
34,133,157
35,143,156
36,83,123
37,91,119
38,100,119
39,109,122
40,100,123
41,91,124
42,146,122
43,156,118
44,164,119
45,172,122
46,164,123
47,155,123
48,90,183
49,102,174
50,115,170
51,125,172
52,136,170
53,150,175
54,163,185
55,150,198
56,136,203
57,124,204
58,114,203
59,101,197
60,95,184
61,115,177
62,125,178
63,135,178
64,158,185
65,136,191
66,124,192
67,114,191
