,x,y
0,29,74
1,27,93
2,28,111
3,33,130
4,40,148
5,50,164
6,65,178
7,82,191
8,105,195
9,130,192
10,155,183
11,176,171
12,192,153
13,199,130
14,201,106
15,203,82
16,203,57
17,31,42
18,39,31
19,52,28
20,65,30
21,77,35
22,111,34
23,127,26
24,146,22
25,165,26
26,180,36
27,94,58
28,93,74
29,91,88
30,89,104
31,76,115
32,84,118
33,93,120
34,104,117
35,115,114
36,43,66
37,53,59
38,64,59
39,75,66
40,64,68
41,52,69
42,125,63
43,138,56
44,150,55
45,161,59
46,150,64
47,138,64
48,63,136
49,73,130
50,85,127
51,95,129
52,106,127
53,124,129
54,145,133
55,127,145
56,110,152
57,98,153
58,87,152
59,75,146
60,68,136
61,85,137
62,96,138
63,107,136
64,140,134
65,108,139
66,97,140
67,86,139
