,X,Y
0,52,118
1,55,137
2,58,155
3,61,173
4,68,190
5,79,206
6,94,219
7,110,230
8,128,234
9,145,230
10,159,219
11,172,205
12,182,189
13,187,172
14,190,154
15,194,136
16,196,118
17,65,112
18,75,103
19,89,101
20,104,103
21,117,109
22,141,108
23,153,102
24,166,100
25,179,102
26,188,111
27,128,121
28,128,133
29,128,145
30,128,157
31,113,164
32,120,166
33,128,168
34,135,166
35,142,164
36,83,123
37,91,117
38,101,117
39,109,124
40,101,126
41,91,126
42,146,124
43,155,117
44,165,116
45,172,122
46,165,126
47,156,126
48,95,181
49,107,179
50,119,179
51,128,180
52,137,178
53,148,179
54,160,180
55,149,193
56,138,199
57,128,200
58,119,199
59,107,194
60,99,182
61,119,182
62,128,183
63,137,181
64,156,181
65,138,192
66,128,194
67,119,193
