,X,Y
0,56,125
1,58,144
2,60,162
3,61,181
4,67,197
5,76,211
6,90,222
7,107,229
8,125,232
9,143,228
10,160,218
11,173,205
12,184,190
13,188,172
14,190,154
15,192,137
16,193,119
17,68,112
18,79,105
19,92,103
20,106,106
21,118,111
22,140,110
23,151,104
24,163,101
25,175,102
26,185,108
27,130,121
28,130,133
29,130,145
30,130,157
31,114,163
32,122,165
33,129,168
34,137,165
35,143,163
36,82,123
37,91,118
38,101,119
39,109,126
40,100,127
41,90,127
42,146,125
43,155,117
44,164,116
45,172,121
46,165,125
47,156,126
48,91,178
49,106,176
50,120,176
51,129,178
52,138,176
53,150,176
54,162,176
55,150,192
56,137,198
57,128,200
58,119,199
59,104,193
60,95,179
61,120,180
62,129,182
63,137,180
64,158,177
65,137,191
66,128,192
67,119,191
