,X,Y
0,62,126
1,63,144
2,66,162
3,68,180
4,74,197
5,83,212
6,95,224
7,110,233
8,127,237
9,144,234
10,161,225
11,176,214
12,187,200
13,193,182
14,196,163
15,199,145
16,201,124
17,71,114
18,75,102
19,87,96
20,100,96
21,113,101
22,137,101
23,151,95
24,165,95
25,178,100
26,186,112
27,125,119
28,124,132
29,124,145
30,123,158
31,112,166
32,118,168
33,125,170
34,132,167
35,139,165
36,84,123
37,91,117
38,100,117
39,108,123
40,100,125
41,91,125
42,147,122
43,155,116
44,164,116
45,171,121
46,164,124
47,155,124
48,102,187
49,111,182
50,119,180
51,126,181
52,134,180
53,143,183
54,154,188
55,144,196
56,134,197
57,126,198
58,118,197
59,110,195
60,106,188
61,119,187
62,126,187
63,134,187
64,150,188
65,134,189
66,126,189
67,119,189
