,X,Y
0,64,120
1,64,139
2,66,157
3,70,175
4,77,192
5,85,208
6,97,221
7,111,232
8,129,235
9,148,233
10,166,223
11,181,210
12,192,194
13,200,176
14,204,158
15,206,139
16,207,118
17,72,105
18,80,97
19,91,95
20,102,98
21,113,102
22,138,102
23,150,97
24,163,95
25,175,98
26,186,105
27,125,119
28,125,130
29,125,142
30,124,153
31,112,164
32,118,166
33,125,168
34,133,166
35,141,164
36,85,121
37,92,117
38,100,118
39,108,123
40,99,124
41,91,124
42,147,124
43,155,119
44,163,119
45,172,122
46,164,125
47,155,125
48,98,184
49,110,182
50,120,181
51,127,182
52,134,180
53,145,181
54,159,182
55,146,192
56,135,196
57,127,197
58,119,196
59,110,193
60,103,185
61,120,187
62,127,187
63,134,186
64,154,183
65,134,187
66,127,188
67,120,187
