,X,Y
0,51,119
1,52,138
2,54,158
3,57,179
4,64,197
5,75,213
6,89,227
7,106,238
8,127,240
9,147,237
10,162,224
11,175,209
12,186,193
13,192,175
14,196,157
15,198,139
16,199,120
17,70,112
18,78,103
19,91,100
20,104,102
21,117,107
22,140,110
23,153,106
24,166,105
25,178,106
26,187,115
27,129,120
28,129,134
29,128,148
30,128,162
31,112,165
32,119,169
33,128,172
34,137,168
35,145,165
36,85,121
37,91,116
38,100,116
39,108,122
40,100,124
41,91,124
42,148,123
43,155,118
44,164,118
45,171,122
46,164,125
47,156,125
48,98,188
49,110,185
50,120,184
51,129,186
52,137,184
53,148,184
54,159,185
55,148,192
56,138,195
57,129,196
58,121,195
59,110,193
60,102,188
61,120,190
62,129,190
63,137,189
64,155,186
65,138,189
66,129,190
67,121,189
