,x,y
0,22,44
1,24,67
2,29,89
3,34,110
4,42,130
5,53,149
6,67,165
7,82,179
8,101,183
9,119,179
10,135,167
11,150,152
12,164,135
13,173,117
14,177,95
15,181,72
16,183,48
17,31,39
18,43,34
19,57,35
20,71,38
21,84,44
22,112,42
23,127,37
24,142,34
25,157,35
26,170,41
27,98,60
28,97,77
29,96,94
30,95,111
31,83,116
32,89,120
33,97,123
34,104,120
35,111,117
36,45,54
37,55,49
38,68,50
39,78,60
40,66,61
41,54,60
42,120,61
43,130,51
44,143,50
45,153,56
46,144,62
47,131,62
48,71,136
49,78,132
50,88,132
51,97,134
52,107,132
53,118,132
54,130,135
55,120,148
56,109,155
57,99,156
58,89,155
59,79,148
60,75,137
61,89,139
62,98,140
63,107,139
64,125,137
65,108,143
66,99,144
67,90,143
