,x,y
0,-6,54
1,-5,78
2,-3,102
3,1,126
4,10,147
5,26,164
6,48,177
7,70,186
8,91,190
9,108,186
10,124,175
11,137,160
12,147,143
13,154,124
14,159,104
15,163,84
16,164,64
17,21,38
18,35,28
19,52,25
20,70,27
21,86,34
22,117,36
23,130,30
24,144,29
25,157,33
26,163,43
27,102,57
28,104,72
29,105,86
30,107,101
31,87,112
32,95,115
33,103,118
34,109,116
35,115,113
36,40,57
37,51,50
38,64,51
39,74,61
40,62,62
41,49,62
42,118,62
43,128,52
44,140,52
45,148,59
46,141,64
47,130,64
48,67,141
49,82,134
50,94,132
51,100,134
52,107,132
53,114,136
54,120,142
55,113,148
56,106,150
57,99,150
58,92,150
59,81,147
60,72,140
61,93,140
62,100,140
63,106,140
64,116,142
65,106,140
66,99,140
67,93,140
