,X,Y
0,53,114
1,55,133
2,58,152
3,61,170
4,67,188
5,78,202
6,94,213
7,111,222
8,129,224
9,146,220
10,161,211
11,172,199
12,181,185
13,185,168
14,187,152
15,189,134
16,189,117
17,67,108
18,78,103
19,91,103
20,104,106
21,116,110
22,143,110
23,154,106
24,165,103
25,177,102
26,186,107
27,130,120
28,130,132
29,130,144
30,131,156
31,118,164
32,124,166
33,130,168
34,135,165
35,140,163
36,82,121
37,91,117
38,101,117
39,109,123
40,100,125
41,90,125
42,146,123
43,155,117
44,164,116
45,172,120
46,165,124
47,156,124
48,101,186
49,113,181
50,123,178
51,130,180
52,136,178
53,145,180
54,154,183
55,145,191
56,137,195
57,130,196
58,122,196
59,112,193
60,106,186
61,123,184
62,129,184
63,136,184
64,149,185
65,137,184
66,130,185
67,123,185
