,X,Y
0,54,140
1,55,157
2,57,174
3,59,192
4,64,208
5,74,221
6,90,231
7,108,237
8,130,239
9,152,237
10,170,231
11,186,221
12,196,208
13,201,192
14,203,174
15,205,156
16,206,139
17,70,112
18,76,99
19,89,93
20,104,93
21,116,98
22,136,99
23,150,94
24,165,94
25,178,100
26,185,112
27,126,115
28,126,124
29,126,134
30,126,144
31,110,160
32,118,162
33,127,163
34,136,161
35,144,159
36,83,123
37,91,118
38,99,117
39,107,124
40,99,123
41,90,124
42,147,123
43,155,118
44,164,118
45,171,123
46,164,123
47,155,123
48,97,188
49,108,180
50,119,176
51,127,178
52,136,175
53,148,179
54,161,187
55,149,195
56,138,200
57,128,201
58,120,200
59,108,197
60,102,188
61,120,185
62,128,185
63,136,184
64,156,187
65,137,189
66,128,190
67,120,189
