,x,y
0,49,62
1,48,81
2,53,101
3,61,120
4,70,138
5,80,155
6,89,171
7,99,185
8,114,189
9,130,186
10,147,174
11,161,159
12,174,140
13,184,120
14,189,98
15,191,75
16,190,53
17,44,38
18,49,33
19,58,35
20,67,39
21,77,45
22,105,43
23,120,37
24,135,33
25,151,33
26,166,37
27,91,59
28,89,75
29,87,91
30,84,106
31,81,114
32,86,117
33,93,119
34,100,118
35,107,116
36,55,54
37,61,49
38,71,50
39,80,59
40,70,61
41,60,60
42,120,59
43,128,50
44,140,49
45,150,54
46,142,60
47,130,61
48,80,140
49,84,136
50,90,134
51,97,137
52,104,134
53,118,136
54,134,139
55,122,154
56,110,161
57,101,162
58,94,160
59,87,152
60,84,142
61,92,143
62,98,144
63,106,143
64,128,140
65,107,146
66,99,146
67,93,145
