,x,y
0,1,48
1,3,72
2,6,96
3,11,119
4,19,140
5,34,158
6,52,173
7,73,184
8,94,186
9,113,182
10,128,171
11,142,156
12,153,138
13,160,117
14,164,96
15,169,75
16,171,54
17,29,34
18,41,25
19,57,23
20,72,27
21,86,34
22,116,34
23,129,27
24,141,24
25,154,26
26,162,36
27,101,57
28,102,73
29,103,88
30,104,103
31,87,115
32,94,117
33,101,120
34,108,118
35,114,116
36,45,56
37,54,50
38,65,52
39,75,61
40,63,62
41,52,61
42,119,62
43,127,53
44,138,52
45,147,58
46,140,63
47,129,64
48,64,139
49,80,135
50,91,133
51,99,135
52,107,133
53,116,136
54,127,139
55,117,148
56,107,151
57,99,152
58,90,150
59,78,146
60,69,140
61,91,140
62,99,141
63,107,141
64,123,141
65,107,142
66,99,142
67,91,141
