,X,Y
0,39,121
1,42,146
2,45,169
3,51,191
4,60,212
5,73,232
6,89,248
7,107,259
8,128,261
9,148,257
10,163,242
11,175,224
12,185,202
13,191,182
14,194,162
15,196,142
16,196,121
17,64,114
18,75,103
19,90,97
20,106,97
21,121,102
22,141,100
23,154,95
24,169,95
25,182,100
26,189,112
27,132,117
28,133,132
29,133,148
30,134,163
31,114,168
32,123,172
33,132,175
34,141,172
35,148,168
36,82,123
37,91,119
38,100,118
39,109,122
40,100,124
41,91,124
42,148,121
43,156,116
44,165,116
45,173,121
46,166,122
47,157,122
48,91,193
49,103,186
50,118,185
51,129,187
52,141,185
53,152,186
54,160,191
55,152,212
56,141,225
57,128,227
58,116,226
59,101,215
60,93,193
61,118,188
62,129,190
63,141,188
64,157,192
65,140,216
66,128,219
67,117,217
