,x,y
0,15,64
1,16,85
2,18,106
3,23,128
4,31,147
5,44,164
6,59,178
7,77,191
8,98,195
9,121,192
10,141,179
11,159,165
12,173,148
13,182,127
14,185,105
15,186,84
16,186,62
17,25,39
18,35,32
19,48,31
20,61,34
21,73,40
22,120,40
23,133,34
24,148,33
25,161,35
26,172,43
27,98,58
28,98,75
29,98,91
30,98,107
31,79,114
32,88,118
33,99,121
34,108,118
35,118,114
36,42,60
37,52,53
38,65,54
39,76,62
40,64,64
41,52,64
42,120,62
43,131,54
44,144,53
45,155,60
46,144,64
47,132,64
48,62,134
49,75,131
50,89,130
51,98,132
52,108,130
53,122,130
54,136,134
55,122,145
56,109,152
57,98,153
58,88,152
59,74,146
60,68,136
61,89,139
62,98,140
63,108,139
64,129,135
65,108,138
66,98,140
67,88,139
