,X,Y
0,55,125
1,56,146
2,57,166
3,60,186
4,66,206
5,75,223
6,89,237
7,106,249
8,126,253
9,145,250
10,163,240
11,177,226
12,189,209
13,196,190
14,200,169
15,201,149
16,202,128
17,68,112
18,75,100
19,88,95
20,102,97
21,114,102
22,138,101
23,152,96
24,166,96
25,179,101
26,187,112
27,127,118
28,126,129
29,126,141
30,125,154
31,113,165
32,119,167
33,126,168
34,132,167
35,139,165
36,84,120
37,92,115
38,102,116
39,110,122
40,101,125
41,91,125
42,145,123
43,154,116
44,164,116
45,171,122
46,164,125
47,155,125
48,99,192
49,109,187
50,119,184
51,126,186
52,134,184
53,145,187
54,155,193
55,145,201
56,135,203
57,126,204
58,119,204
59,109,201
60,104,192
61,119,191
62,126,192
63,134,191
64,150,193
65,135,195
66,126,196
67,119,195
