,X,Y
0,55,117
1,56,138
2,58,158
3,62,178
4,68,197
5,78,214
6,92,229
7,109,240
8,130,242
9,150,239
10,165,227
11,176,212
12,184,194
13,188,175
14,192,156
15,194,137
16,196,117
17,69,112
18,79,102
19,93,99
20,108,102
21,120,108
22,137,107
23,150,102
24,165,101
25,178,105
26,185,115
27,129,121
28,130,135
29,130,148
30,130,163
31,113,169
32,122,172
33,130,174
34,138,172
35,145,169
36,84,121
37,91,116
38,100,117
39,108,122
40,100,123
41,91,123
42,146,123
43,154,117
44,163,118
45,170,122
46,163,125
47,155,124
48,99,192
49,111,189
50,121,189
51,129,191
52,138,189
53,148,190
54,157,191
55,148,196
56,139,199
57,130,200
58,121,200
59,111,197
60,103,192
61,121,193
62,129,194
63,138,193
64,153,191
65,138,193
66,129,194
67,121,193
