,X,Y
0,53,110
1,55,130
2,57,150
3,59,170
4,66,190
5,79,208
6,93,226
7,109,242
8,129,246
9,150,240
10,165,222
11,179,205
12,192,187
13,198,167
14,201,147
15,202,128
16,204,108
17,67,117
18,77,109
19,91,108
20,104,110
21,117,114
22,139,114
23,153,110
24,166,109
25,178,110
26,188,116
27,129,124
28,129,140
29,129,156
30,129,172
31,112,170
32,120,175
33,129,180
34,138,175
35,145,171
36,85,122
37,93,120
38,101,120
39,108,123
40,100,123
41,93,123
42,148,123
43,156,120
44,164,120
45,171,123
46,164,124
47,156,123
48,90,181
49,105,183
50,118,186
51,128,187
52,139,185
53,152,183
54,165,180
55,153,199
56,139,209
57,128,210
58,117,209
59,103,201
60,95,183
61,118,188
62,128,190
63,139,188
64,159,183
65,139,201
66,128,203
67,118,202
