,X,Y
0,58,122
1,59,140
2,61,158
3,64,175
4,70,191
5,80,205
6,94,217
7,110,227
8,127,230
9,143,226
10,157,216
11,170,204
12,179,190
13,186,174
14,190,158
15,193,142
16,195,125
17,69,110
18,78,103
19,90,101
20,102,103
21,113,109
22,146,107
23,157,103
24,168,101
25,180,103
26,187,111
27,129,121
28,129,133
29,128,144
30,128,156
31,113,160
32,120,163
33,128,166
34,135,164
35,142,161
36,83,122
37,91,118
38,100,119
39,108,125
40,99,126
41,90,125
42,147,124
43,155,118
44,164,118
45,172,122
46,165,125
47,156,125
48,94,179
49,106,173
50,118,172
51,127,174
52,137,172
53,149,174
54,161,178
55,149,192
56,137,198
57,127,199
58,117,198
59,105,192
60,98,179
61,118,178
62,127,179
63,137,179
64,157,179
65,137,189
66,127,190
67,118,189
