,X,Y
0,59,122
1,62,144
2,66,164
3,69,183
4,75,201
5,84,218
6,97,232
7,112,243
8,130,247
9,148,245
10,164,234
11,177,218
12,187,200
13,192,179
14,195,158
15,198,137
16,200,116
17,68,108
18,77,102
19,88,101
20,99,104
21,109,109
22,138,110
23,151,105
24,165,102
25,178,105
26,188,112
27,126,120
28,127,135
29,127,151
30,128,167
31,114,173
32,120,176
33,128,179
34,136,175
35,142,171
36,83,120
37,91,115
38,101,116
39,108,123
40,99,124
41,90,124
42,146,123
43,156,116
44,165,116
45,173,121
46,166,125
47,156,125
48,98,192
49,109,194
50,120,194
51,128,196
52,136,193
53,148,191
54,159,189
55,149,200
56,138,205
57,129,207
58,121,206
59,110,201
60,102,194
61,120,198
62,128,199
63,136,197
64,156,191
65,137,197
66,129,199
67,121,198
