,x,y
0,-4,73
1,-2,96
2,0,117
3,4,138
4,11,158
5,26,175
6,48,185
7,73,192
8,100,194
9,125,192
10,145,185
11,162,174
12,172,157
13,176,138
14,179,118
15,181,98
16,182,77
17,16,50
18,29,37
19,47,32
20,67,31
21,87,34
22,113,35
23,131,33
24,149,35
25,165,40
26,175,54
27,99,54
28,100,66
29,100,77
30,100,89
31,83,109
32,91,110
33,99,111
34,107,110
35,114,110
36,38,64
37,49,57
38,61,57
39,73,64
40,61,67
41,48,67
42,121,66
43,133,59
44,145,60
45,155,67
46,145,71
47,133,69
48,61,143
49,75,133
50,88,127
51,99,130
52,109,127
53,121,133
54,133,143
55,122,150
56,110,152
57,99,152
58,88,152
59,75,149
60,67,142
61,88,137
62,99,138
63,109,137
64,127,142
65,109,138
66,99,139
67,89,138
