,x,y
0,10,73
1,9,94
2,10,115
3,12,138
4,18,159
5,30,178
6,49,192
7,71,201
8,97,203
9,123,202
10,146,195
11,165,182
12,178,164
13,186,143
14,188,120
15,190,96
16,190,73
17,25,49
18,36,38
19,53,33
20,69,35
21,85,41
22,112,41
23,127,35
24,144,33
25,160,38
26,171,50
27,98,57
28,98,71
29,98,84
30,97,98
31,78,111
32,88,114
33,98,116
34,109,113
35,119,111
36,42,62
37,52,57
38,63,58
39,74,64
40,63,65
41,52,64
42,122,64
43,132,58
44,143,58
45,153,63
46,144,65
47,133,65
48,58,140
49,71,131
50,87,127
51,98,130
52,110,128
53,126,132
54,141,142
55,126,158
56,110,165
57,97,167
58,85,165
59,70,157
60,63,141
61,87,136
62,98,138
63,110,137
64,135,142
65,109,153
66,97,154
67,86,152
