,X,Y
0,63,123
1,64,142
2,67,162
3,70,180
4,75,199
5,83,216
6,96,229
7,111,239
8,129,242
9,148,239
10,164,229
11,178,215
12,189,199
13,195,180
14,199,161
15,200,142
16,201,122
17,70,115
18,76,103
19,90,99
20,104,100
21,117,104
22,135,101
23,150,97
24,164,95
25,179,99
26,187,111
27,127,117
28,127,128
29,126,140
30,126,152
31,114,162
32,119,165
33,125,166
34,132,165
35,138,163
36,84,123
37,90,117
38,100,116
39,109,122
40,100,125
41,91,126
42,147,122
43,155,115
44,165,115
45,172,121
46,166,125
47,156,124
48,101,190
49,109,185
50,118,183
51,125,184
52,133,183
53,142,185
54,151,191
55,142,200
56,132,203
57,124,204
58,116,203
59,107,200
60,105,190
61,118,188
62,125,189
63,132,188
64,146,191
65,132,194
66,124,194
67,117,194
