,x,y
0,4,56
1,6,80
2,11,103
3,16,125
4,25,145
5,37,163
6,54,177
7,75,186
8,97,189
9,120,186
10,138,173
11,154,158
12,165,140
13,172,120
14,177,99
15,181,77
16,182,54
17,20,39
18,35,32
19,52,30
20,69,35
21,85,43
22,114,44
23,129,36
24,145,32
25,161,33
26,174,41
27,100,58
28,100,73
29,101,88
30,101,104
31,84,113
32,92,116
33,100,118
34,108,116
35,115,113
36,40,59
37,51,52
38,64,53
39,75,62
40,62,65
41,49,64
42,121,62
43,131,53
44,144,53
45,154,60
46,145,65
47,132,65
48,67,138
49,78,132
50,90,129
51,99,132
52,106,130
53,116,133
54,126,139
55,116,148
56,106,152
57,98,153
58,88,152
59,77,148
60,73,139
61,89,139
62,98,140
63,106,140
64,121,139
65,106,139
66,98,140
67,89,139
