,X,Y
0,53,112
1,55,133
2,57,155
3,59,177
4,65,198
5,76,215
6,91,231
7,108,242
8,129,245
9,149,241
10,166,229
11,181,213
12,193,195
13,200,175
14,202,153
15,204,132
16,205,110
17,65,114
18,76,106
19,89,107
20,102,110
21,115,115
22,141,114
23,155,109
24,167,105
25,181,105
26,191,112
27,128,122
28,129,133
29,129,145
30,129,157
31,114,164
32,121,166
33,128,168
34,136,166
35,143,163
36,84,122
37,92,118
38,101,119
39,109,124
40,100,125
41,91,125
42,147,123
43,155,118
44,164,118
45,172,121
46,165,124
47,157,125
48,92,183
49,103,179
50,117,180
51,128,182
52,139,180
53,152,179
54,164,181
55,154,200
56,140,208
57,128,210
58,116,209
59,102,200
60,96,184
61,117,184
62,128,186
63,140,184
64,160,182
65,140,199
66,128,201
67,117,199
