,x,y
0,10,66
1,12,90
2,15,113
3,17,137
4,22,159
5,33,179
6,51,193
7,73,202
8,99,203
9,126,202
10,149,194
11,168,179
12,181,160
13,187,139
14,190,114
15,192,90
16,194,66
17,29,51
18,40,40
19,55,37
20,71,37
21,86,42
22,110,41
23,125,37
24,142,36
25,158,40
26,170,50
27,98,56
28,98,72
29,98,88
30,98,105
31,81,113
32,89,116
33,98,120
34,108,116
35,116,112
36,46,62
37,56,56
38,66,56
39,77,63
40,66,65
41,55,65
42,120,63
43,130,55
44,141,55
45,152,61
46,142,64
47,131,64
48,56,138
49,70,132
50,85,131
51,98,133
52,111,130
53,127,132
54,143,137
55,129,154
56,112,162
57,98,164
58,85,162
59,69,154
60,60,139
61,85,137
62,98,138
63,111,136
64,139,138
65,112,153
66,99,155
67,85,153
