,X,Y
0,46,120
1,48,141
2,50,162
3,52,183
4,60,202
5,73,220
6,89,235
7,107,249
8,127,253
9,146,249
10,162,235
11,176,220
12,189,203
13,195,184
14,198,164
15,201,143
16,203,121
17,64,112
18,74,101
19,88,97
20,103,99
21,117,105
22,140,104
23,154,98
24,168,96
25,182,101
26,190,112
27,129,119
28,130,135
29,130,150
30,131,166
31,113,173
32,122,175
33,130,178
34,138,175
35,145,173
36,84,121
37,93,116
38,102,117
39,109,123
40,101,124
41,92,123
42,147,122
43,155,116
44,164,116
45,172,121
46,164,123
47,155,123
48,96,192
49,109,192
50,121,192
51,129,194
52,137,192
53,148,192
54,160,191
55,149,207
56,138,215
57,129,216
58,120,215
59,108,208
60,100,194
61,121,196
62,130,197
63,137,195
64,155,193
65,137,206
66,129,207
67,121,206
