,X,Y
0,50,135
1,51,155
2,52,175
3,55,195
4,63,213
5,76,228
6,92,241
7,109,253
8,129,257
9,149,255
10,165,244
11,179,231
12,191,215
13,197,197
14,199,177
15,200,157
16,200,137
17,67,114
18,76,102
19,90,96
20,106,97
21,121,102
22,137,102
23,151,97
24,166,96
25,180,102
26,188,115
27,129,116
28,130,126
29,130,137
30,130,148
31,114,162
32,122,163
33,130,165
34,137,164
35,144,162
36,84,121
37,91,116
38,100,116
39,109,121
40,100,122
41,91,122
42,146,122
43,155,116
44,164,117
45,172,123
46,164,124
47,155,124
48,96,191
49,107,183
50,120,180
51,129,182
52,138,181
53,151,184
54,161,193
55,151,206
56,139,210
57,129,210
58,119,209
59,107,203
60,101,191
61,120,186
62,129,187
63,138,186
64,157,193
65,138,200
66,129,201
67,119,200
