,X,Y
0,53,124
1,55,143
2,58,162
3,61,181
4,67,198
5,78,212
6,94,222
7,110,229
8,127,234
9,144,231
10,160,224
11,174,214
12,185,201
13,191,184
14,195,165
15,198,146
16,199,127
17,70,111
18,78,102
19,91,100
20,104,103
21,116,109
22,142,109
23,153,104
24,166,100
25,180,102
26,188,112
27,129,121
28,129,133
29,129,145
30,129,157
31,113,165
32,121,167
33,129,169
34,138,167
35,146,165
36,84,122
37,92,118
38,100,118
39,107,124
40,100,124
41,92,124
42,149,125
43,157,119
44,165,119
45,172,123
46,165,124
47,157,124
48,99,185
49,110,180
50,122,178
51,129,179
52,137,178
53,148,181
54,159,185
55,149,197
56,137,202
57,129,203
58,121,202
59,110,196
60,102,185
61,122,182
62,129,182
63,137,182
64,156,185
65,137,195
66,129,195
67,122,194
