,x,y
0,26,62
1,26,84
2,28,105
3,34,127
4,43,147
5,56,165
6,70,182
7,85,197
8,105,201
9,127,198
10,148,187
11,170,173
12,187,156
13,198,135
14,200,110
15,201,85
16,202,59
17,33,41
18,42,30
19,55,27
20,69,30
21,81,38
22,111,38
23,125,30
24,141,28
25,157,33
26,171,42
27,95,58
28,94,75
29,93,92
30,91,109
31,78,115
32,86,119
33,95,122
34,105,119
35,115,116
36,48,59
37,57,54
38,67,54
39,77,62
40,66,62
41,56,62
42,121,63
43,130,55
44,142,55
45,153,61
46,142,63
47,131,64
48,62,133
49,74,133
50,87,132
51,97,134
52,108,133
53,126,133
54,147,133
55,128,154
56,110,163
57,99,164
58,88,162
59,74,153
60,67,136
61,87,139
62,97,141
63,108,139
64,141,136
65,109,153
66,98,154
67,88,152
