,X,Y
0,59,131
1,59,148
2,59,165
3,61,184
4,67,201
5,78,216
6,92,230
7,108,241
8,127,245
9,146,243
10,162,233
11,177,220
12,188,205
13,196,188
14,200,170
15,201,153
16,202,135
17,69,119
18,76,105
19,90,100
20,105,101
21,118,106
22,139,106
23,154,101
24,169,102
25,184,108
26,190,123
27,128,118
28,128,129
29,127,140
30,127,151
31,109,159
32,118,162
33,127,165
34,137,162
35,145,160
36,86,123
37,93,119
38,101,119
39,109,122
40,101,123
41,94,123
42,148,123
43,157,120
44,164,121
45,171,125
46,164,124
47,156,123
48,93,182
49,105,177
50,118,175
51,128,178
52,138,176
53,152,178
54,164,184
55,152,198
56,138,204
57,127,205
58,117,203
59,104,196
60,98,183
61,118,181
62,127,183
63,138,182
64,160,184
65,138,195
66,128,196
67,118,195
