,X,Y
0,48,115
1,49,137
2,49,159
3,52,181
4,60,200
5,74,217
6,90,232
7,110,245
8,132,248
9,153,243
10,170,227
11,183,209
12,194,191
13,199,171
14,200,150
15,199,129
16,199,108
17,67,106
18,78,99
19,91,99
20,103,102
21,115,108
22,141,106
23,152,100
24,163,96
25,175,97
26,185,103
27,129,120
28,130,135
29,131,149
30,132,164
31,114,170
32,122,173
33,131,176
34,139,173
35,147,169
36,83,121
37,92,119
38,101,120
39,110,125
40,100,126
41,91,125
42,146,124
43,154,119
44,163,118
45,171,121
46,164,124
47,155,125
48,90,184
49,107,186
50,121,186
51,131,188
52,140,186
53,153,185
54,166,182
55,154,201
56,142,210
57,131,212
58,120,211
59,106,203
60,95,187
61,121,191
62,131,192
63,140,190
64,161,185
65,141,199
66,131,201
67,121,200
