,x,y
0,9,61
1,10,82
2,13,104
3,16,125
4,23,147
5,37,165
6,56,181
7,77,194
8,99,198
9,123,196
10,144,185
11,162,171
12,176,153
13,182,132
14,184,110
15,187,89
16,187,68
17,25,49
18,35,37
19,51,32
20,67,34
21,82,40
22,113,41
23,129,35
24,147,33
25,163,38
26,174,51
27,99,58
28,99,73
29,99,89
30,99,105
31,81,112
32,89,116
33,99,120
34,108,116
35,116,112
36,44,61
37,53,55
38,64,54
39,75,61
40,64,63
41,53,63
42,121,62
43,132,55
44,143,55
45,153,61
46,144,64
47,132,63
48,64,137
49,77,133
50,89,131
51,98,134
52,107,132
53,119,134
54,133,137
55,120,145
56,108,148
57,98,149
58,89,147
59,77,144
60,70,137
61,89,138
62,98,140
63,107,139
64,127,138
65,108,138
66,99,139
67,89,138
