,x,y
0,28,63
1,28,84
2,31,105
3,36,126
4,43,146
5,54,165
6,69,182
7,86,195
8,106,201
9,128,198
10,149,186
11,168,171
12,182,152
13,192,131
14,198,109
15,200,84
16,201,59
17,33,42
18,41,32
19,55,30
20,68,33
21,82,38
22,108,37
23,123,29
24,140,26
25,157,28
26,173,36
27,94,56
28,93,70
29,92,84
30,91,99
31,82,114
32,88,116
33,95,117
34,102,115
35,110,113
36,47,62
37,55,56
38,66,56
39,76,63
40,65,65
41,54,65
42,123,62
43,134,55
44,145,55
45,156,60
46,146,64
47,134,64
48,71,143
49,79,134
50,89,130
51,97,132
52,106,129
53,119,133
54,133,142
55,121,155
56,108,162
57,99,163
58,90,162
59,80,156
60,76,144
61,89,139
62,98,139
63,106,138
64,128,142
65,107,148
66,98,149
67,89,148
