,x,y
0,42,64
1,38,83
2,38,101
3,42,120
4,49,140
5,61,157
6,73,175
7,85,194
8,104,201
9,126,200
10,148,192
11,170,180
12,189,165
13,200,141
14,205,113
15,208,82
16,209,54
17,41,37
18,46,28
19,56,25
20,67,28
21,77,34
22,106,31
23,122,22
24,139,19
25,156,22
26,170,31
27,93,59
28,92,76
29,89,92
30,87,108
31,75,116
32,84,120
33,93,123
34,103,120
35,114,118
36,50,58
37,58,52
38,69,54
39,78,63
40,68,64
41,57,63
42,119,62
43,130,51
44,142,50
45,154,55
46,144,61
47,131,62
48,71,132
49,76,129
50,85,129
51,94,132
52,105,131
53,124,134
54,146,138
55,127,160
56,108,166
57,97,166
58,86,163
59,78,151
60,76,135
61,85,138
62,94,139
63,105,139
64,142,139
65,107,154
66,96,153
67,87,149
