,x,y
0,31,63
1,31,83
2,34,102
3,39,121
4,45,139
5,54,156
6,67,170
7,80,186
8,99,192
9,122,190
10,146,179
11,169,166
12,187,149
13,198,127
14,202,103
15,205,77
16,207,52
17,32,36
18,41,29
19,54,30
20,66,33
21,77,39
22,112,39
23,127,33
24,144,30
25,161,31
26,177,37
27,94,58
28,93,74
29,91,90
30,90,107
31,81,113
32,86,117
33,93,120
34,102,116
35,112,113
36,44,58
37,54,53
38,67,53
39,78,63
40,65,65
41,53,64
42,122,64
43,133,55
44,147,54
45,158,60
46,148,65
47,134,65
48,68,134
49,78,131
50,88,129
51,98,132
52,108,131
53,124,133
54,142,135
55,124,149
56,107,154
57,96,155
58,86,153
59,76,147
60,74,137
61,88,139
62,97,141
63,108,140
64,135,137
65,107,141
66,96,141
67,87,140
