,x,y
0,-1,59
1,-1,84
2,-1,109
3,1,134
4,10,156
5,27,175
6,48,189
7,72,200
8,98,202
9,122,198
10,139,183
11,154,165
12,164,145
13,169,123
14,171,103
15,172,81
16,172,60
17,25,44
18,37,35
19,53,32
20,69,35
21,84,42
22,117,43
23,130,37
24,144,33
25,157,36
26,164,47
27,101,57
28,103,71
29,104,86
30,105,101
31,82,111
32,92,114
33,102,117
34,111,114
35,119,110
36,44,60
37,54,56
38,64,57
39,74,61
40,63,63
41,53,63
42,120,61
43,129,57
44,138,56
45,147,60
46,139,63
47,129,63
48,53,135
49,72,135
50,87,134
51,99,137
52,110,134
53,121,135
54,133,136
55,122,150
56,111,156
57,99,158
58,87,157
59,71,150
60,59,137
61,87,139
62,99,141
63,110,140
64,128,139
65,110,146
66,99,147
67,87,146
