,X,Y
0,63,120
1,64,139
2,67,157
3,72,175
4,79,191
5,89,206
6,100,219
7,113,232
8,129,236
9,146,234
10,161,224
11,173,211
12,184,196
13,191,180
14,194,161
15,197,142
16,198,122
17,70,107
18,77,98
19,89,95
20,101,96
21,113,101
22,141,101
23,154,95
24,166,95
25,179,99
26,188,108
27,126,119
28,126,135
29,126,150
30,125,165
31,112,169
32,118,172
33,126,175
34,133,172
35,140,169
36,85,121
37,92,116
38,101,116
39,108,123
40,100,125
41,91,125
42,147,122
43,155,116
44,165,115
45,172,121
46,165,124
47,155,124
48,102,192
49,109,189
50,118,187
51,125,189
52,132,187
53,141,189
54,151,193
55,143,204
56,133,208
57,126,209
58,117,208
59,109,202
60,107,193
61,118,194
62,126,195
63,133,194
64,146,194
65,133,198
66,126,199
67,118,197
