,X,Y
0,60,129
1,59,148
2,61,166
3,65,184
4,71,201
5,83,216
6,96,229
7,111,239
8,129,242
9,147,239
10,162,229
11,174,216
12,184,202
13,190,185
14,193,166
15,194,148
16,193,129
17,71,104
18,80,97
19,92,94
20,104,95
21,114,100
22,143,99
23,153,94
24,164,93
25,175,96
26,183,103
27,129,120
28,129,134
29,129,149
30,129,164
31,115,174
32,122,175
33,129,177
34,135,175
35,142,174
36,83,122
37,91,116
38,101,117
39,109,125
40,100,126
41,90,126
42,147,125
43,155,116
44,165,115
45,172,121
46,166,125
47,156,126
48,98,192
49,110,190
50,121,189
51,128,191
52,134,189
53,145,191
54,156,193
55,145,204
56,135,209
57,127,210
58,120,209
59,109,204
60,102,193
61,121,197
62,128,198
63,135,197
64,152,194
65,135,198
66,127,199
67,120,198
