,x,y
0,-4,63
1,-4,85
2,-2,107
3,3,128
4,14,146
5,29,163
6,48,177
7,69,189
8,92,193
9,112,188
10,127,174
11,139,158
12,150,141
13,160,123
14,166,105
15,169,85
16,168,66
17,22,38
18,38,32
19,56,33
20,73,37
21,89,43
22,117,43
23,129,37
24,141,34
25,154,33
26,165,37
27,103,60
28,104,76
29,105,93
30,107,109
31,82,115
32,93,119
33,103,122
34,112,119
35,119,115
36,37,60
37,49,54
38,62,55
39,72,64
40,60,66
41,47,65
42,121,64
43,130,54
44,142,53
45,152,59
46,144,64
47,132,65
48,53,131
49,73,130
50,90,130
51,99,131
52,109,129
53,120,130
54,130,131
55,119,149
56,108,157
57,98,159
58,87,158
59,70,151
60,58,133
61,89,137
62,99,138
63,109,136
64,124,133
65,108,143
66,98,146
67,88,145
